ComplaintID,CustomerID,ComplaintDate,Channel,ComplaintText,Category,ResolutionTime,Resolved,SatisfactionScore
8626,95,2023-07-18,Social Media,The product quality is poor.,Product Quality,3,No,3
8627,189,2023-05-10,Social Media,Package arrived damaged.,Delivery Delay,30,Yes,1
8628,107,2025-01-27,Chat,Website is not user-friendly.,Other,49,No,1
8629,112,2025-04-03,Social Media,Tracking number doesn't work.,Delivery Delay,52,No,3
8630,52,2024-07-25,Social Media,Received the wrong item.,Delivery Delay,16,Yes,1
8631,18,2025-03-01,Social Media,Package arrived damaged.,Delivery Delay,66,No,1
8632,188,2024-09-06,Social Media,Payment did not go through.,Payment,18,Yes,3
8633,175,2025-03-18,Email,No response to my email.,Customer Support,48,Yes,1
8634,57,2025-04-11,Email,My order hasn't arrived on time.,Delivery Delay,71,Yes,2
8635,33,2024-05-01,Chat,No response to my email.,Customer Support,50,Yes,2
8636,104,2025-05-02,Social Media,Repeated issues with the same problem.,Product Quality,7,No,2
8637,160,2023-05-31,Chat,Long waiting time for assistance.,Customer Support,93,Yes,2
8638,132,2024-10-30,Social Media,Received the wrong item.,Delivery Delay,62,Yes,1
8639,169,2023-07-25,Social Media,I was overcharged.,Other,21,No,2
8640,19,2023-06-28,Chat,I want to return my order but the process is difficult.,Returns,64,Yes,1
8641,7,2023-07-16,Chat,My order hasn't arrived on time.,Delivery Delay,32,Yes,2
8642,26,2025-01-04,Chat,The support agent was rude.,Customer Support,73,No,2
8643,87,2023-03-30,Chat,My order hasn't arrived on time.,Delivery Delay,56,Yes,2
8644,98,2025-03-09,Social Media,I was overcharged.,Other,38,Yes,2
8645,179,2024-03-09,Chat,Website is not user-friendly.,Delivery Delay,3,Yes,2
8646,184,2025-02-26,Social Media,Tracking number doesn't work.,Delivery Delay,6,Yes,2
8647,199,2025-01-17,Chat,Repeated issues with the same problem.,Other,38,Yes,1
8648,179,2023-07-02,Email,The product quality is poor.,Product Quality,30,Yes,3
8649,136,2023-07-28,Chat,No response to my email.,Customer Support,68,Yes,3
8650,141,2024-05-07,Social Media,Received the wrong item.,Delivery Delay,34,No,1
8651,32,2023-05-10,Phone,Long waiting time for assistance.,Customer Support,64,Yes,3
8652,34,2024-10-26,Social Media,My order hasn't arrived on time.,Delivery Delay,67,Yes,1
8653,146,2023-01-13,Chat,Website is not user-friendly.,Product Quality,10,Yes,2
8654,55,2024-09-25,Chat,Long waiting time for assistance.,Customer Support,78,Yes,1
8655,43,2025-05-20,Chat,Couldn't get through to customer support.,Customer Support,93,Yes,2
8656,152,2025-01-01,Chat,No response to my email.,Customer Support,87,No,2
8657,149,2023-04-16,Phone,My order hasn't arrived on time.,Delivery Delay,45,Yes,1
8658,146,2024-01-10,Chat,My order hasn't arrived on time.,Delivery Delay,6,Yes,1
8659,142,2024-08-04,Chat,Refund has not been processed.,Payment,8,No,3
8660,181,2024-12-07,Chat,Received the wrong item.,Delivery Delay,46,Yes,3
8661,19,2024-11-28,Email,Refund has not been processed.,Payment,14,No,1
8662,57,2023-04-09,Phone,No response to my email.,Customer Support,79,No,1
8663,192,2024-08-16,Social Media,Long waiting time for assistance.,Customer Support,90,Yes,2
8664,80,2024-08-09,Chat,Refund has not been processed.,Payment,12,Yes,3
8665,2,2025-06-04,Chat,Long waiting time for assistance.,Customer Support,86,No,1
8666,185,2025-05-01,Social Media,Tracking number doesn't work.,Delivery Delay,27,No,1
8667,162,2023-07-11,Chat,Package arrived damaged.,Delivery Delay,29,Yes,1
8668,49,2023-11-21,Chat,Website is not user-friendly.,Other,23,No,2
8669,90,2024-12-26,Chat,I was overcharged.,Other,47,No,1
8670,182,2025-04-06,Social Media,Refund has not been processed.,Payment,9,Yes,3
8671,22,2025-08-13,Chat,I was overcharged.,Product Quality,40,Yes,1
8672,172,2024-04-11,Chat,Package arrived damaged.,Delivery Delay,30,Yes,2
8673,91,2025-06-12,Phone,My order hasn't arrived on time.,Delivery Delay,63,Yes,3
8674,163,2024-01-02,Chat,No response to my email.,Customer Support,73,Yes,1
8675,29,2023-11-14,Social Media,I was overcharged.,Other,64,Yes,3
8676,6,2023-05-24,Social Media,The support agent was rude.,Customer Support,71,Yes,2
8677,165,2024-01-19,Email,The support agent was rude.,Customer Support,85,Yes,2
8678,123,2023-08-04,Email,Couldn't get through to customer support.,Customer Support,60,No,1
8679,85,2023-12-27,Chat,I was overcharged.,Other,59,Yes,3
8680,186,2023-11-20,Social Media,The support agent was rude.,Customer Support,61,Yes,3
8681,192,2023-01-15,Chat,Couldn't get through to customer support.,Customer Support,55,Yes,1
8682,159,2023-08-05,Social Media,Long waiting time for assistance.,Customer Support,90,No,3
8683,123,2024-05-06,Chat,The support agent was rude.,Customer Support,61,Yes,3
8684,104,2025-08-08,Social Media,I want to return my order but the process is difficult.,Returns,58,Yes,2
8685,178,2024-06-30,Email,Couldn't get through to customer support.,Customer Support,61,Yes,1
8686,188,2023-07-02,Chat,Payment did not go through.,Payment,9,Yes,1
8687,14,2023-09-27,Chat,Received the wrong item.,Delivery Delay,38,No,1
8688,70,2025-08-02,Social Media,No response to my email.,Customer Support,64,Yes,3
8689,139,2024-04-11,Chat,Received the wrong item.,Delivery Delay,42,No,1
8690,155,2025-05-19,Chat,Received the wrong item.,Delivery Delay,28,Yes,1
8691,102,2024-09-03,Social Media,Website is not user-friendly.,Other,43,Yes,3
8692,69,2024-06-02,Social Media,Long waiting time for assistance.,Customer Support,86,Yes,2
8693,79,2024-06-25,Social Media,Package arrived damaged.,Delivery Delay,66,No,3
8694,38,2024-04-11,Chat,Tracking number doesn't work.,Delivery Delay,41,No,3
8695,62,2023-11-01,Social Media,The product quality is poor.,Product Quality,11,Yes,3
8696,181,2023-05-24,Social Media,Long waiting time for assistance.,Customer Support,77,Yes,2
8697,80,2023-04-21,Social Media,Tracking number doesn't work.,Delivery Delay,29,Yes,1
8698,146,2023-08-20,Social Media,Couldn't get through to customer support.,Customer Support,71,Yes,1
8699,117,2024-11-21,Chat,Tracking number doesn't work.,Delivery Delay,33,No,2
8700,126,2024-08-06,Chat,No response to my email.,Customer Support,79,Yes,1
8701,180,2024-12-22,Chat,The support agent was rude.,Customer Support,71,Yes,1
8702,24,2025-01-01,Social Media,Couldn't get through to customer support.,Customer Support,80,Yes,2
8703,99,2024-08-14,Chat,Repeated issues with the same problem.,Other,34,Yes,2
8704,135,2024-05-14,Chat,Tracking number doesn't work.,Delivery Delay,65,No,2
8705,14,2024-08-17,Social Media,Tracking number doesn't work.,Delivery Delay,30,No,2
8706,178,2024-07-07,Chat,I was overcharged.,Payment,31,No,3
8707,94,2023-09-30,Social Media,Refund has not been processed.,Payment,7,Yes,3
8708,24,2024-12-03,Social Media,I want to return my order but the process is difficult.,Returns,35,Yes,3
8709,13,2023-06-22,Email,Website is not user-friendly.,Other,62,No,3
8710,147,2023-01-07,Social Media,Couldn't get through to customer support.,Customer Support,63,Yes,2
8711,29,2023-06-04,Chat,The product quality is poor.,Product Quality,17,Yes,3
8712,22,2024-06-05,Chat,I was overcharged.,Customer Support,43,Yes,3
8713,2,2024-06-29,Social Media,Received the wrong item.,Delivery Delay,47,Yes,1
8714,103,2024-07-01,Social Media,My order hasn't arrived on time.,Delivery Delay,10,Yes,2
8715,36,2025-07-09,Chat,Repeated issues with the same problem.,Other,53,Yes,1
8716,38,2024-06-01,Phone,Payment did not go through.,Payment,12,Yes,1
8717,18,2025-07-08,Social Media,Tracking number doesn't work.,Delivery Delay,23,Yes,3
8718,51,2025-07-02,Email,Received the wrong item.,Delivery Delay,3,Yes,3
8719,143,2023-08-03,Chat,The support agent was rude.,Customer Support,79,Yes,2
8720,128,2023-05-14,Social Media,Payment did not go through.,Payment,8,Yes,1
8721,180,2023-10-12,Chat,No response to my email.,Customer Support,70,Yes,3
8722,17,2023-05-06,Chat,No response to my email.,Customer Support,73,Yes,3
8723,112,2025-07-09,Chat,I want to return my order but the process is difficult.,Returns,49,Yes,2
8724,77,2024-03-14,Social Media,I was overcharged.,Product Quality,45,No,1
8725,22,2025-04-28,Chat,Received the wrong item.,Delivery Delay,52,No,2
8726,123,2024-11-16,Chat,Refund has not been processed.,Payment,7,Yes,1
8727,182,2023-06-01,Social Media,Received the wrong item.,Delivery Delay,46,Yes,1
8728,180,2023-11-27,Chat,I was overcharged.,Product Quality,32,No,3
8729,128,2024-06-21,Chat,Package arrived damaged.,Delivery Delay,49,Yes,3
8730,90,2024-01-18,Chat,I want to return my order but the process is difficult.,Returns,68,Yes,1
8731,174,2023-04-25,Social Media,Received the wrong item.,Delivery Delay,53,Yes,2
8732,132,2025-06-12,Chat,Repeated issues with the same problem.,Customer Support,63,Yes,2
8733,7,2024-04-26,Email,Tracking number doesn't work.,Delivery Delay,50,Yes,3
8734,138,2023-10-11,Chat,Repeated issues with the same problem.,Returns,45,Yes,3
8735,15,2025-06-17,Chat,Repeated issues with the same problem.,Returns,23,No,1
8736,154,2023-03-16,Social Media,Received the wrong item.,Delivery Delay,17,Yes,3
8737,40,2023-06-15,Chat,Long waiting time for assistance.,Customer Support,91,Yes,2
8738,189,2023-07-08,Social Media,Refund has not been processed.,Payment,2,Yes,2
8739,102,2023-03-19,Social Media,Website is not user-friendly.,Other,70,Yes,1
8740,144,2025-08-04,Social Media,I want to return my order but the process is difficult.,Returns,65,Yes,3
8741,98,2024-08-24,Chat,Refund has not been processed.,Payment,19,No,1
8742,120,2024-11-18,Email,Couldn't get through to customer support.,Customer Support,78,Yes,3
8743,18,2023-01-21,Social Media,Received the wrong item.,Delivery Delay,11,Yes,2
8744,2,2024-07-19,Chat,The product quality is poor.,Product Quality,42,Yes,3
8745,182,2023-07-03,Social Media,Received the wrong item.,Delivery Delay,4,No,1
8746,120,2025-05-20,Phone,I want to return my order but the process is difficult.,Returns,39,Yes,2
8747,146,2023-08-10,Chat,Payment did not go through.,Payment,4,Yes,3
8748,54,2025-04-06,Chat,Long waiting time for assistance.,Customer Support,81,Yes,3
8749,166,2023-11-24,Chat,Long waiting time for assistance.,Customer Support,54,Yes,2
8750,97,2023-06-28,Social Media,Refund has not been processed.,Payment,11,Yes,1
8751,73,2025-02-26,Social Media,The product quality is poor.,Product Quality,44,Yes,3
8752,143,2023-04-22,Social Media,Couldn't get through to customer support.,Customer Support,53,Yes,3
8753,192,2025-01-05,Social Media,The support agent was rude.,Customer Support,66,Yes,2
8754,92,2024-12-26,Chat,Couldn't get through to customer support.,Customer Support,68,Yes,2
8755,8,2023-02-28,Chat,Refund has not been processed.,Payment,16,No,1
8756,174,2023-11-23,Social Media,No response to my email.,Customer Support,74,No,2
8757,100,2025-06-23,Email,Payment did not go through.,Payment,2,Yes,1
8758,39,2024-09-12,Social Media,Refund has not been processed.,Payment,12,Yes,2
8759,180,2025-06-15,Social Media,My order hasn't arrived on time.,Delivery Delay,69,No,3
8760,136,2024-10-30,Social Media,The product quality is poor.,Product Quality,39,No,2
8761,106,2023-07-10,Social Media,Payment did not go through.,Payment,23,Yes,2
8762,178,2023-07-19,Social Media,The product quality is poor.,Product Quality,11,Yes,3
8763,50,2023-11-08,Email,Long waiting time for assistance.,Customer Support,57,Yes,1
8764,83,2024-12-08,Chat,Package arrived damaged.,Delivery Delay,45,No,2
8765,196,2023-02-04,Chat,Long waiting time for assistance.,Customer Support,95,No,2
8766,27,2024-01-14,Chat,Package arrived damaged.,Delivery Delay,24,Yes,2
8767,77,2024-01-22,Social Media,Refund has not been processed.,Payment,18,No,3
8768,38,2025-01-27,Email,Website is not user-friendly.,Other,35,Yes,3
8769,21,2023-08-25,Social Media,The product quality is poor.,Product Quality,2,Yes,1
8770,45,2024-09-07,Chat,Package arrived damaged.,Delivery Delay,55,Yes,1
8771,186,2024-06-02,Chat,My order hasn't arrived on time.,Delivery Delay,60,Yes,1
8772,151,2023-10-10,Chat,Tracking number doesn't work.,Delivery Delay,60,No,2
8773,182,2023-01-01,Social Media,Long waiting time for assistance.,Customer Support,86,No,3
8774,30,2024-12-31,Social Media,I was overcharged.,Customer Support,66,Yes,3
8775,95,2024-04-08,Chat,Payment did not go through.,Payment,20,Yes,1
8776,144,2023-08-18,Social Media,No response to my email.,Customer Support,73,Yes,2
8777,52,2023-06-21,Chat,My order hasn't arrived on time.,Delivery Delay,27,Yes,1
8778,106,2023-03-28,Social Media,My order hasn't arrived on time.,Delivery Delay,3,No,1
8779,41,2024-07-06,Social Media,Package arrived damaged.,Delivery Delay,27,Yes,1
8780,199,2023-05-03,Social Media,The support agent was rude.,Customer Support,56,Yes,3
8781,81,2025-04-22,Email,Website is not user-friendly.,Product Quality,10,Yes,3
8782,24,2023-10-25,Phone,Received the wrong item.,Delivery Delay,11,Yes,3
8783,148,2025-06-03,Social Media,Website is not user-friendly.,Other,37,Yes,1
8784,103,2025-07-17,Chat,I want to return my order but the process is difficult.,Returns,60,Yes,3
8785,155,2024-11-20,Social Media,I was overcharged.,Other,23,Yes,2
8786,2,2024-07-28,Email,The support agent was rude.,Customer Support,58,Yes,2
8787,60,2024-04-28,Social Media,Refund has not been processed.,Payment,20,Yes,1
8788,51,2023-06-14,Email,Refund has not been processed.,Payment,22,Yes,1
8789,129,2024-11-29,Chat,Couldn't get through to customer support.,Customer Support,88,Yes,2
8790,91,2024-01-18,Social Media,Received the wrong item.,Delivery Delay,53,Yes,1
8791,101,2023-07-28,Email,I want to return my order but the process is difficult.,Returns,67,No,3
8792,114,2025-01-08,Chat,Package arrived damaged.,Delivery Delay,21,Yes,1
8793,6,2024-03-07,Chat,Repeated issues with the same problem.,Other,8,Yes,2
8794,166,2024-01-24,Social Media,Repeated issues with the same problem.,Product Quality,41,No,3
8795,54,2024-07-13,Chat,The product quality is poor.,Product Quality,4,No,3
8796,188,2023-08-12,Social Media,Long waiting time for assistance.,Customer Support,87,Yes,2
8797,27,2023-01-03,Social Media,Package arrived damaged.,Delivery Delay,6,Yes,1
8798,80,2024-01-07,Chat,Website is not user-friendly.,Returns,18,Yes,3
8799,190,2024-11-17,Chat,Payment did not go through.,Payment,20,Yes,3
8800,63,2024-03-21,Chat,My order hasn't arrived on time.,Delivery Delay,48,Yes,2
8801,99,2024-09-02,Social Media,The product quality is poor.,Product Quality,29,Yes,3
8802,91,2023-04-26,Chat,No response to my email.,Customer Support,87,Yes,1
8803,35,2023-09-27,Chat,Couldn't get through to customer support.,Customer Support,58,Yes,2
8804,58,2024-03-22,Social Media,Website is not user-friendly.,Other,22,No,1
8805,189,2024-01-03,Chat,Repeated issues with the same problem.,Product Quality,46,Yes,1
8806,36,2023-09-10,Email,Payment did not go through.,Payment,18,Yes,1
8807,102,2023-11-13,Social Media,Couldn't get through to customer support.,Customer Support,51,No,1
8808,92,2024-02-19,Social Media,My order hasn't arrived on time.,Delivery Delay,32,Yes,3
8809,56,2023-04-05,Email,The support agent was rude.,Customer Support,86,Yes,3
8810,67,2025-02-23,Social Media,Package arrived damaged.,Delivery Delay,14,No,2
8811,57,2025-06-10,Social Media,Repeated issues with the same problem.,Other,6,Yes,1
8812,169,2023-01-24,Email,Received the wrong item.,Delivery Delay,68,Yes,3
8813,31,2024-09-19,Chat,Repeated issues with the same problem.,Other,39,Yes,1
8814,131,2024-10-24,Social Media,Long waiting time for assistance.,Customer Support,80,Yes,2
8815,166,2025-04-29,Social Media,Repeated issues with the same problem.,Other,60,Yes,2
8816,181,2023-02-19,Social Media,The support agent was rude.,Customer Support,72,Yes,1
8817,52,2024-05-16,Chat,Payment did not go through.,Payment,7,Yes,1
8818,152,2024-12-18,Email,The support agent was rude.,Customer Support,51,Yes,3
8819,154,2024-05-12,Chat,Payment did not go through.,Payment,11,Yes,3
8820,105,2023-12-01,Email,I want to return my order but the process is difficult.,Returns,50,Yes,2
8821,111,2023-03-20,Chat,I want to return my order but the process is difficult.,Returns,50,Yes,1
8822,92,2024-08-04,Social Media,Package arrived damaged.,Delivery Delay,53,No,2
8823,37,2023-01-27,Chat,Package arrived damaged.,Delivery Delay,66,Yes,1
8824,117,2023-09-28,Chat,Tracking number doesn't work.,Delivery Delay,69,No,2
8825,176,2024-07-15,Social Media,Tracking number doesn't work.,Delivery Delay,16,Yes,2
8826,67,2025-03-14,Chat,Repeated issues with the same problem.,Product Quality,12,Yes,1
8827,169,2023-09-04,Chat,The support agent was rude.,Customer Support,80,Yes,1
8828,49,2025-02-14,Chat,Refund has not been processed.,Payment,5,Yes,3
8829,28,2024-08-13,Chat,The support agent was rude.,Customer Support,57,Yes,1
8830,32,2024-01-22,Social Media,No response to my email.,Customer Support,62,No,3
8831,99,2024-12-02,Social Media,The support agent was rude.,Customer Support,48,No,1
8832,199,2024-07-12,Chat,Refund has not been processed.,Payment,16,Yes,1
8833,71,2023-12-27,Social Media,Received the wrong item.,Delivery Delay,39,Yes,2
8834,32,2025-05-15,Email,Repeated issues with the same problem.,Other,59,No,2
8835,166,2024-05-02,Chat,Long waiting time for assistance.,Customer Support,62,No,2
